Order_ID,Order_Date,Ship_Days,Ship_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Segment,Region,Country,State,City,Category,Product,Quantity,Unit_Price,Discount,Total_Sales,Profit,Profit_Margin,Shipping_Cost,Order_Priority,Delivery_Status,Return_Reason,zscore_sales,zscore_profit,GMV,Efective_Price,Delivery_Statuses,Order_Month,Cohort_Month
ORD-1529,2025-06-01,7,2025-06-08,CUST-1015,Jeremiah Lopez,34,Female,Consumer,Central,United States,Oklahoma,West Kelsey,Technology,Laptop,5,285,0.1200337041462067,1253.9519715916554,245.53191399626024,0.1958064738991588,18.605140164121664,Critical,Pending,,0.3185776548967304,0.6090267290837533,1425,250.79039431833107,-7,2025-06,2025-06
ORD-1530,2025-08-13,7,2025-08-20,CUST-6468,Marvin Carter,64,Male,Home Office,West,United States,Wyoming,Sanchezshire,Furniture,Standing Desk,8,201,0.1642872969080945,1343.8260265717838,326.8935099877484,0.2432558259209207,12.424196300313987,Low,Pending,,0.42392525862603214,1.1360601003237578,1608,167.978253321473,-7,2025-08,2025-08
ORD-1531,2025-08-22,3,2025-08-25,CUST-5166,Jeff Weber,33,Female,Home Office,West,United States,South Carolina,Johnside,Office Supply,Stapler,9,198,0.5209102024392547,853.7380192532481,147.20206926033603,0.1724206559163096,8.491327532737767,High,Cancelled,,-0.1505408339397451,-0.02792131665150887,1782,94.85977991702758,-3,2025-08,2025-08
ORD-1532,2025-03-18,6,2025-03-24,CUST-9335,Craig Camacho,49,Male,Corporate,Central,United States,Rhode Island,Kennethborough,Office Supply,Filing Cabinet,7,436,0.5532002575045694,1363.6328140960543,292.8362887676644,0.2147471707490291,3.321186698458652,High,Returned,Customer Changed Mind,0.44714216592724026,0.9154487431354685,3052,194.80468772800776,-6,2025-03,2025-03
ORD-1533,2025-06-10,2,2025-06-12,CUST-3955,Jessica Ryan,46,Male,Home Office,South,United States,Mississippi,Sydneybury,Furniture,Binder,9,149,0.1358975109165742,1158.761437860874,170.6707663326816,0.1472872333823496,10.616124651015015,Critical,Returned,Damaged Product,0.20699823825119962,0.12410110112336738,1341,128.75127087343046,-2,2025-06,2025-06
ORD-1534,2024-11-27,3,2024-11-30,CUST-7242,Heather Tucker,43,Male,Home Office,South,United States,Delaware,South Susanfort,Furniture,Binder,6,198,0.1602606156763487,997.6103885764976,142.34046963045762,0.142681422788274,8.06481608683968,Critical,Pending,,0.018101933479757953,-0.059413142878983936,1188,166.26839809608296,-3,2024-11,2024-11
ORD-1535,2025-04-09,4,2025-04-13,CUST-4941,Janice Howard,51,Female,Corporate,East,United States,Iowa,South Jason,Furniture,Bookshelf,2,338,0.4253382841761156,388.4713198969459,58.50209419618309,0.1505956584174672,19.662708549185933,Medium,Cancelled,,-0.6959121525373678,-0.602490267976597,676,194.23565994847294,-4,2025-04,2025-04
ORD-1536,2025-09-10,1,2025-09-11,CUST-3182,Manuel Johnson,18,Male,Consumer,Central,United States,Iowa,Peterberg,Furniture,Binder,5,26,0.3158837315452136,88.93511489912223,6.241334746602448,0.0701785200781704,4.704514685930453,High,Returned,Late Delivery,-1.047019281660079,-0.9410180942886189,130,17.787022979824446,-1,2025-09,2025-09
ORD-1537,2025-02-11,2,2025-02-13,CUST-4522,Laura Decker,45,Male,Home Office,North,United States,Louisiana,Port Richard,Technology,CPU,3,349,0.3888953292353407,639.8265902905982,115.46084828301905,0.1804564706049161,16.388914460299468,Medium,Pending,,-0.4012812334522464,-0.23353039419098373,1047,213.27553009686608,-2,2025-02,2024-12
ORD-1538,2025-08-21,1,2025-08-22,CUST-7190,Jonathan Herrera,27,Male,Corporate,South,United States,Nebraska,West Juanfurt,Furniture,Office Chair,9,269,0.3121236851841145,1665.348558169259,402.7495321673859,0.2418409828931753,2.055864274527922,Critical,Cancelled,,0.8008040837359247,1.6274301946662206,2421,185.03872868547322,-1,2025-08,2025-02
ORD-1539,2025-06-05,2,2025-06-07,CUST-9280,Kathy Miles,24,Female,Corporate,South,United States,Colorado,Brandonfort,Furniture,Standing Desk,10,464,0.0955230531396889,4196.773033431844,414.6861502256884,0.098810716453395,13.971715324930138,Critical,Delivered,,3.768062015400212,1.7047516382761716,4640,419.67730334318435,-2,2025-06,2025-06
ORD-1540,2025-11-09,5,2025-11-14,CUST-5230,Breanna Williams,65,Female,Home Office,West,United States,Wyoming,East Christopher,Technology,CPU,10,117,0.1379132977860781,1008.6414415902884,113.88845942356404,0.1129127306567933,12.526673105091742,High,Cancelled,,0.031032194630995644,-0.24371580650253047,1170,100.86414415902887,-5,2025-11,2025-11
ORD-1541,2024-11-28,3,2024-12-01,CUST-9106,Sarah Cruz,53,Female,Corporate,South,United States,Alabama,North Kyleport,Technology,Printer,5,254,0.5145411179841408,616.5327801601412,108.76349854562416,0.1764115421687285,15.870823475876684,Medium,Returned,Not Specified,-0.42858552143070205,-0.2769135993439635,1270,123.30655603202823,-3,2024-11,2024-11
ORD-1542,2025-10-26,6,2025-11-01,CUST-1729,Rachel Levy,32,Female,Home Office,East,United States,Montana,Jamesville,Technology,Mouse,4,289,0.1013066735100294,1038.889485422406,129.8560930913497,0.124995098047942,16.54753565959585,High,Cancelled,,0.06648802152026913,-0.14028278383248757,1156,259.7223713556015,-6,2025-10,2025-10
ORD-1543,2025-02-21,5,2025-02-26,CUST-9321,Theodore Mullen,42,Male,Consumer,East,United States,Idaho,West Williamton,Furniture,Bookshelf,8,350,0.3397189156527713,1848.7870361722405,422.7227644963044,0.2286487065441115,16.46567144240491,Low,Returned,Damaged Product,1.0158250271398597,1.7568101538544725,2800,231.09837952153003,-5,2025-02,2025-02
ORD-1544,2025-05-27,4,2025-05-31,CUST-3804,Joanna Sanders,57,Male,Consumer,West,United States,Washington,New Michaelton,Furniture,Binder,7,81,0.416937684006881,330.59633316809845,52.93012071668065,0.1601049842551255,3.869511167009576,Critical,Delivered,,-0.7637514323951342,-0.6385836598474901,567,47.22804759544264,-4,2025-05,2025-05
ORD-1545,2025-05-01,5,2025-05-06,CUST-3862,Joshua Butler,40,Male,Consumer,West,United States,Florida,Gallegosfurt,Office Supply,Stapler,8,457,0.2305720839295668,2813.0284611535035,606.9805291049585,0.2157747557435169,17.90830830166882,Medium,Delivered,,2.1460791762462197,2.9503706989180856,3656,351.62855764418794,-5,2025-05,2025-05
ORD-1546,2025-08-06,7,2025-08-13,CUST-3064,Thomas Stout,42,Female,Corporate,South,United States,New Mexico,Lake Caitlin,Technology,Computer,5,53,0.2954727166230754,186.69973009488496,37.827003973953154,0.2026087769635693,3.5662329049583805,Critical,Returned,Damaged Product,-0.9324226058711865,-0.7364166292742914,265,37.339946018977,-7,2025-08,2025-08
ORD-1547,2024-12-15,4,2024-12-19,CUST-5925,Rebecca Russell,31,Male,Corporate,East,United States,Utah,South David,Furniture,Standing Desk,2,426,0.3081641475477638,589.4441462893053,113.94361306713309,0.1933068871485719,4.663772816839512,High,Cancelled,,-0.4603379851113931,-0.24335853953459385,852,294.72207314465265,-4,2024-12,2024-12
ORD-1548,2025-08-07,6,2025-08-13,CUST-4275,Bernard Brown,63,Female,Home Office,North,United States,New Jersey,Lake Matthew,Office Supply,Filing Cabinet,7,482,0.1697450226069417,2801.2802937241786,420.0956795398028,0.1499655998298207,2.8907926978279117,Low,Returned,Customer Changed Mind,2.1323083356274934,1.7397927708461083,3374,400.18289910345413,-6,2025-08,2025-08
ORD-1549,2025-02-16,4,2025-02-20,CUST-1616,Ellen Williams,44,Male,Home Office,South,United States,Michigan,North Laurabury,Technology,Computer,8,409,0.4449873382999245,1816.0014290826468,223.85629837954764,0.1232687897677639,9.948044025009493,Medium,Returned,Damaged Product,0.9773947466271714,0.4686192968921128,3272,227.00017863533085,-4,2025-02,2025-02
ORD-1550,2025-06-28,7,2025-07-05,CUST-9819,Jill Green,37,Female,Consumer,Central,United States,California,North Wendy,Office Supply,Stapler,6,493,0.4336962727926559,1675.126425079324,169.31321733819254,0.1010748889178169,17.82911531521022,Medium,Cancelled,,0.8122653986703309,0.11530735003638155,2958,279.18773751322067,-7,2025-06,2025-06
ORD-1551,2025-01-19,7,2025-01-26,CUST-6479,Angela White,42,Male,Consumer,South,United States,New York,Vargasmouth,Technology,Computer,4,197,0.2619861883183785,581.5548836051178,137.1636169391936,0.2358567021033378,12.57068554496224,Low,Returned,Not Specified,-0.4695855362445196,-0.09294707363637969,788,145.38872090127944,-7,2025-01,2025-01
ORD-1552,2025-07-12,7,2025-07-19,CUST-7715,Deborah Smith,45,Female,Home Office,West,United States,South Dakota,Kaylachester,Technology,Mouse,8,61,0.4174387405180437,284.28989462719466,58.034076971907616,0.2041369674712179,3.287952167869996,Critical,Pending,,-0.8180304157858469,-0.6055219279692807,488,35.53623682839933,-7,2025-07,2025-07
ORD-1553,2025-06-05,2,2025-06-07,CUST-1505,Stephanie Mccarthy,41,Male,Consumer,North,United States,Idaho,East Leslieburgh,Office Supply,Paper,1,169,0.5406677214849983,77.62715506903528,14.898013947706463,0.191917556871141,10.559051936603217,Medium,Delivered,,-1.0602741244668297,-0.8849430042230506,169,77.62715506903528,-2,2025-06,2025-06
ORD-1554,2025-04-03,4,2025-04-07,CUST-7769,Renee White,60,Male,Home Office,South,United States,Nebraska,Ronaldmouth,Technology,Printer,10,68,0.2772343615787729,491.4806341264344,104.12754903651556,0.2118650091302041,5.031101537161863,Low,Returned,Customer Changed Mind,-0.575167801809289,-0.30694373910350753,680,49.148063412643445,-4,2025-04,2025-04
ORD-1555,2025-02-28,3,2025-03-03,CUST-7738,Robert Martinez,18,Male,Consumer,East,United States,California,Lake Kirkborough,Office Supply,Stapler,7,153,0.4631882934151969,574.925337752324,119.06214158055027,0.2070914843412969,6.986921445974213,Low,Pending,,-0.477356486042654,-0.21020241341218387,1071,82.13219110747487,-3,2025-02,2025-02
ORD-1556,2025-04-24,3,2025-04-27,CUST-9108,Jennifer Frazier,45,Male,Consumer,East,United States,North Dakota,West Alyssa,Technology,LCD Monitor,5,191,0.4872964068299055,489.6319314774403,100.27511107234938,0.2047969191261161,19.20675755510486,Critical,Pending,,-0.5773347942090711,-0.3318985515430262,955,97.92638629548804,-3,2025-04,2025-04
ORD-1557,2025-01-22,4,2025-01-26,CUST-3836,Zachary Mckenzie,50,Female,Corporate,West,United States,Massachusetts,West Theodoremouth,Office Supply,Filing Cabinet,10,376,0.1623114618821443,3149.7089033231373,276.3777944269501,0.0877470912106685,14.287840826073545,High,Cancelled,,2.540725638041394,0.8088360882063708,3760,314.97089033231373,-4,2025-01,2025-01
ORD-1558,2025-10-15,4,2025-10-19,CUST-7129,Jonathon Rodriguez,52,Male,Corporate,East,United States,Delaware,Loristad,Technology,LCD Monitor,5,131,0.0931869031329796,593.9625784478984,140.40341612976033,0.2363842794552019,17.164074999917055,Low,Delivered,,-0.45504161787140995,-0.07196073150853279,655,118.79251568957967,-4,2025-10,2025-10
ORD-1559,2025-07-31,3,2025-08-03,CUST-3035,Kevin Thompson,26,Female,Consumer,Central,United States,Missouri,Reginaborough,Furniture,Bookshelf,8,196,0.568172813923074,677.1050277686201,167.98274667043685,0.2480896460391368,16.825293348597008,Critical,Returned,Customer Changed Mind,-0.35758459530733894,0.10668900334814084,1568,84.63812847107751,-3,2025-07,2025-07
ORD-1560,2025-05-10,5,2025-05-15,CUST-8245,Katelyn Wilson,44,Female,Home Office,East,United States,Missouri,South Robertport,Technology,LCD Monitor,2,412,0.208565329430132,652.1421685495712,138.553887795131,0.2124596360687556,12.03600948764187,High,Delivered,,-0.38684529130620265,-0.08394136120888407,824,326.0710842747856,-5,2025-05,2025-05
ORD-1561,2025-11-19,1,2025-11-20,CUST-8450,Mark Lopez,60,Female,Home Office,West,United States,North Dakota,Kendrashire,Furniture,Binder,2,244,0.4689498998341437,259.15244888093787,51.57878950776452,0.1990287559715914,18.676031009464065,Critical,Returned,Damaged Product,-0.8474957567435795,-0.6473371341865555,488,129.57622444046893,-1,2025-11,2025-11
ORD-1562,2025-07-10,6,2025-07-16,CUST-2600,Veronica Lyons,43,Male,Corporate,Central,United States,North Dakota,Port Shannonmouth,Technology,LCD Monitor,1,167,0.1031426554376711,149.77517654190893,31.034193102470176,0.207205184590695,5.797056004254069,Medium,Cancelled,,-0.9757044321606576,-0.780418199919095,167,149.77517654190893,-6,2025-07,2025-07
ORD-1563,2025-07-29,3,2025-08-01,CUST-6319,Brittany Torres,56,Male,Corporate,Central,United States,Virginia,Abigailburgh,Office Supply,Paper,3,317,0.4961268574499008,479.1833585651443,29.878033912809613,0.0623519856830498,13.413961658026045,Low,Delivered,,-0.5895822900958946,-0.7879074147997944,951,159.72778618838143,-3,2025-07,2025-07
ORD-1564,2025-03-28,5,2025-04-02,CUST-8677,Michelle Lopez,58,Female,Consumer,East,United States,New Mexico,Millerbury,Technology,Mouse,3,459,0.4284610412093864,787.009146254675,157.95589764719642,0.2007040177346072,15.189352813664769,Medium,Returned,Customer Changed Mind,-0.2287583670365981,0.041738408669715434,1377,262.3363820848917,-5,2025-03,2024-12
ORD-1565,2025-09-14,5,2025-09-19,CUST-8412,Timothy Best,22,Female,Consumer,East,United States,Kentucky,Amyville,Technology,Laptop,1,145,0.4800939240991394,75.38638100562478,18.105667318330323,0.2401715943491094,4.783110060834718,Medium,Pending,,-1.0629006909228693,-0.8641648920303385,145,75.38638100562478,-5,2025-09,2025-09
ORD-1566,2025-08-07,5,2025-08-12,CUST-2734,Shannon Lam,57,Male,Corporate,East,United States,Virginia,North Kathrynville,Office Supply,Stapler,5,273,0.5487085751000388,616.012794988447,33.661757116315094,0.0546445745772965,4.014161151479609,Low,Returned,Damaged Product,-0.42919503206004733,-0.763397713736517,1365,123.20255899768941,-5,2025-08,2025-08
ORD-1567,2025-11-18,5,2025-11-23,CUST-6114,John Mason,49,Male,Home Office,North,United States,Colorado,Lake Kelly,Furniture,Standing Desk,1,85,0.5903495593445224,34.8202874557156,7.820218604483742,0.2245879967082261,15.069615391198118,Low,Pending,,-1.1104510184237983,-0.9307906095364435,85,34.8202874557156,-5,2025-11,2025-11
ORD-1568,2025-11-25,2,2025-11-27,CUST-5658,Jessica Lucas,41,Female,Home Office,North,United States,North Carolina,West Jeffrey,Office Supply,Pen Set,2,197,0.5299302429548768,185.2074842757785,28.593402981556505,0.1543857857222455,16.58175998175133,Low,Cancelled,,-0.9341717705355905,-0.7962288269137892,394,92.60374213788927,-2,2025-11,2025-11
ORD-1569,2025-06-20,3,2025-06-23,CUST-6024,Pamela Owens,64,Male,Home Office,South,United States,New Mexico,Brandonton,Technology,Computer,1,356,0.3572483683990498,228.8195808499383,12.801786614952682,0.0559470765893422,6.753097426811751,Low,Returned,Late Delivery,-0.8830510119505409,-0.8985216680214138,356,228.8195808499383,-3,2025-06,2025-06
ORD-1570,2025-05-24,6,2025-05-30,CUST-3127,David Matthews,54,Male,Home Office,North,United States,Alabama,East Janetberg,Technology,Computer,4,361,0.137932876734963,1244.824925994713,101.17846290949691,0.0812792713229511,17.02820590825999,Low,Returned,Late Delivery,0.3078792126935992,-0.3260469386494256,1444,311.20623149867833,-6,2025-05,2025-05
ORD-1571,2025-09-09,3,2025-09-12,CUST-8876,Chloe Peters,64,Male,Home Office,East,United States,Ohio,Christinahaven,Furniture,Bookshelf,6,435,0.4608966174363595,1407.0598284911016,102.53674778734585,0.0728730546570318,5.419113377504432,Medium,Pending,,0.4980459768729872,-0.3172484207546693,2610,234.5099714151836,-3,2025-09,2025-01
ORD-1572,2025-08-12,6,2025-08-18,CUST-7500,William Smith,58,Female,Home Office,North,United States,Hawaii,Wallacemouth,Office Supply,Pen Set,9,488,0.4770946507205069,2296.6002940355334,324.405470755358,0.1412546500137035,8.615671873681105,High,Pending,,1.5407379582915766,1.119943409292263,4392,255.17781044839262,-6,2025-08,2025-08
ORD-1573,2025-06-30,7,2025-07-07,CUST-1018,Casey Nguyen,44,Female,Consumer,West,United States,Missouri,Katherineshire,Furniture,Binder,6,371,0.2516876201127715,1665.7433576289704,335.30005903836263,0.2012915480063092,12.422873533243289,Medium,Delivered,,0.801266855522993,1.190514930426933,2226,277.62389293816176,-7,2025-06,2025-06
ORD-1574,2025-02-12,1,2025-02-13,CUST-9449,Adam Lyons,29,Male,Consumer,West,United States,Pennsylvania,East Ryan,Office Supply,Desk Organizer,10,327,0.2181215738553934,2556.742453492864,481.036659179218,0.1881443547519052,6.0885374232714655,Low,Delivered,,1.845668598550939,2.134548177922803,3270,255.67424534928634,-1,2025-02,2025-02
ORD-1575,2025-02-06,5,2025-02-11,CUST-6704,Christine Rogers,30,Male,Corporate,East,United States,Arkansas,Lake Kristenfurt,Furniture,Standing Desk,9,201,0.3452171691703244,1184.502140970883,196.5270117618649,0.1659152862322229,2.4895901022567672,Medium,Pending,,0.23717069894128873,0.29158926344477837,1809,131.6113489967648,-5,2025-02,2025-02
ORD-1576,2025-05-03,3,2025-05-06,CUST-4738,Kelsey Peterson,28,Female,Consumer,East,United States,Washington,New Adrian,Technology,Laptop,9,40,0.0247519797916948,351.08928727498983,81.53007884350208,0.2322203547601947,5.690642080145521,Medium,Returned,Not Specified,-0.7397302217245697,-0.4533226387819917,360,39.009920808332204,-3,2025-05,2025-05
ORD-1577,2025-03-07,4,2025-03-11,CUST-5389,Andrew Keith,34,Male,Corporate,North,United States,New Jersey,South Walterfort,Furniture,Office Chair,3,242,0.1907617764012947,587.50695033266,108.05532376148196,0.1839217794790317,11.698227857168604,Critical,Returned,Not Specified,-0.46260870664534187,-0.28150092017224065,726,195.83565011088666,-4,2025-03,2025-03
ORD-1578,2025-02-26,1,2025-02-27,CUST-5986,Carolyn Anderson,48,Female,Corporate,Central,United States,New Mexico,Port Keith,Furniture,Bookshelf,1,477,0.1521437110009886,404.4274498525284,92.53635267117244,0.228808288618676,8.166325351239152,Medium,Returned,Late Delivery,-0.6772088676351163,-0.3820276558173681,477,404.4274498525284,-1,2025-02,2025-02
ORD-1579,2025-04-26,6,2025-05-02,CUST-8801,Daniel Adams,61,Male,Home Office,North,United States,Nebraska,New Adamhaven,Office Supply,Filing Cabinet,8,272,0.450334156154032,1196.0728762088263,73.86986322524838,0.0617603364264831,4.529427894928011,High,Cancelled,,0.2507335590011029,-0.5029429690190723,2176,149.50910952610332,-6,2025-04,2025-04
ORD-1580,2025-08-08,2,2025-08-10,CUST-9739,Billy Stewart,34,Female,Corporate,North,United States,South Dakota,Andersonberg,Furniture,Standing Desk,6,398,0.1671241796623488,1988.907458966311,111.63989089738486,0.056131264626765,9.350919524943128,Critical,Returned,Not Specified,1.1800698782056733,-0.2582812859080766,2388,331.4845764943852,-2,2025-08,2025-01
ORD-1581,2025-06-20,1,2025-06-21,CUST-8944,April Harvey,32,Female,Home Office,East,United States,Maine,Bassburgh,Furniture,Office Chair,9,177,0.4452303676990894,883.7480242553505,146.10415644405413,0.1653233189032157,2.97295444112882,High,Returned,Late Delivery,-0.11536402884760963,-0.03503323088870249,1593,98.19422491726118,-1,2025-06,2025-06
ORD-1582,2025-05-29,5,2025-06-03,CUST-4943,Patty Lopez,20,Male,Home Office,West,United States,Alabama,Bullockfort,Office Supply,Desk Organizer,10,364,0.081838398713978,3342.10822868112,316.5224689407613,0.0947074263557494,10.957667190539697,Medium,Pending,,2.766250211179652,1.0688799441376144,3640,334.210822868112,-5,2025-05,2025-05
